Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
1,3050,3050,3050,3216.01,3050
2,3290,3258.7,3258.7,3412.8,3237.94
3,3520,3467.39,3467.39,3609.6,3425.88
4,3740,3676.09,3676.09,3806.4,3613.82
5,4020,3884.78,3884.78,4003.19,3801.76
6,4190,4093.48,4093.48,4199.99,3989.7
7,4420,4302.17,4302.17,4396.79,4177.63
8,4560,4510.87,4510.87,4593.58,4365.57
9,4730,4719.57,4719.57,4790.38,4553.51
10,4950,4928.26,4928.26,4987.18,4741.45
11,5190,5136.96,5136.96,5183.97,4929.39
12,5460,5345.65,5345.65,5380.77,5117.33
1,5570,5554.35,5554.35,5577.56,5305.27
2,5800,5763.04,5763.04,5774.36,5493.21
3,6050,5971.74,5971.74,5971.16,5681.15
4,6220,6180.43,6180.43,6167.95,5869.09
5,6430,6389.13,6389.13,6364.75,6057.02
6,6650,6597.83,6597.83,6561.55,6244.96
7,6810,6806.52,6806.52,6758.34,6432.9
8,6960,7015.22,7015.22,6955.14,6620.84
9,7130,7223.91,7223.91,7151.94,6808.78
10,7380,7432.61,7432.61,7348.73,6996.72
11,7530,7641.3,7641.3,7545.53,7184.66
12,7850,7850,7850,7742.33,7372.6
1,8230,8244.94,8252.35,8183.51,7748.48
2,8470,8436.53,8443.47,8380.3,7936.41
3,8600,8628.12,8634.58,8577.1,8124.35
4,8810,8819.71,8825.7,8773.9,8312.29
5,9010,9011.3,9016.81,8970.69,8500.23
6,9220,9202.88,9207.93,9167.49,8688.17
7,9390,9394.47,9399.04,9364.29,8876.11
8,9580,9586.06,9590.16,9561.08,9064.05
9,9720,9777.65,9781.27,9757.88,9251.99
10,9960,9969.24,9972.39,9954.68,9439.93
11,10120,10160.8,10163.5,10151.5,9627.87
12,10300,10352.4,10354.6,10348.3,9815.8
1,10600,10544,10545.7,10545.1,10003.7
2,10790,10735.6,10736.8,10741.9,10191.7
3,10940,10927.2,10928,10938.7,10379.6
4,11150,11118.8,11119.1,11135.5,10567.6
5,11340,11310.4,11310.2,11332.3,10755.5
6,11520,11501.9,11501.3,11529,10943.4
7,11690,11693.5,11692.4,11725.8,11131.4
8,11880,11885.1,11883.5,11922.6,11319.3
9,12040,12076.7,12074.7,12119.4,11507.3
10,12260,12268.3,12265.8,12316.2,11695.2
11,12420,12459.9,12456.9,12513,11883.1
12,12680,12651.5,12648,12709.8,12071.1
1,13110,13082.2,13061.8,13061.4,12447
2,13300,13272.7,13253.6,13253.8,12634.9
3,13450,13463.1,13445.3,13446.3,12822.8
4,13660,13653.6,13637.1,13638.7,13010.8
5,13860,13844,13828.8,13831.2,13198.7
6,14070,14034.5,14020.6,14023.6,13386.6
7,14230,14224.9,14212.3,14216.1,13574.6
8,14390,14415.4,14404.1,14408.5,13762.5
9,14570,14605.8,14595.8,14601,13950.5
10,14760,14796.3,14787.6,14793.5,14138.4
11,14880,14986.7,14979.4,14985.9,14326.3
12,15180,15177.2,15171.1,15178.4,14514.3
1,15430,15367.6,15362.9,15370.8,14702.2
2,15580,15558.1,15554.6,15563.3,14890.2
3,15790,15748.5,15746.4,15755.7,15078.1
4,15990,15939,15938.1,15948.2,15266
5,16180,16129.4,16129.9,16140.6,15454
6,16350,16319.9,16321.6,16333.1,15641.9
7,16510,16510.3,16513.4,16525.5,15829.9
8,16690,16700.8,16705.1,16718,16017.8
9,16840,16891.2,16896.9,16910.4,16205.7
10,17040,17081.7,17088.6,17102.9,16393.7
11,17220,17272.2,17280.4,17295.3,16581.6
12,17510,17462.6,17472.1,17487.8,16769.5
1,17850,17873.8,17863.2,17840.9,17145.4
2,18050,18061,18051.1,18030.9,17333.4
3,18230,18248.3,18239,18220.9,17521.3
4,18450,18435.5,18426.9,18410.9,17709.2
5,18650,18622.7,18614.8,18600.9,17897.2
6,18850,18809.9,18802.7,18790.9,18085.1
7,19000,18997.1,18990.6,18980.9,18273.1
8,19190,19184.3,19178.5,19170.9,18461
9,19340,19371.6,19366.4,19360.9,18648.9
10,19520,19558.8,19554.3,19550.9,18836.9
11,19730,19746,19742.1,19740.8,19024.8
12,19910,19933.2,19930,19930.8,19212.8
1,20130,20120.4,20117.9,20120.8,19400.7
2,20310,20307.6,20305.8,20310.8,19588.6
3,20500,20494.9,20493.7,20500.8,19776.6
4,20690,20682.1,20681.6,20690.8,19964.5
5,20890,20869.3,20869.5,20880.8,20152.5
6,21100,21056.5,21057.4,21070.8,20340.4
7,21250,21243.7,21245.3,21260.8,20528.3
8,21420,21430.9,21433.2,21450.8,20716.3
9,21590,21618.2,21621.1,21640.8,20904.2
10,21780,21805.4,21809,21830.7,21092.1
11,21970,21992.6,21996.9,22020.7,21280.1
12,22220,22179.8,22184.8,22210.7,21468
1,22590,22582.6,22565.5,22552.1,21843.9
2,22750,22769.7,22753.5,22741.6,22031.8
3,22900,22956.8,22941.5,22931.1,22219.8
4,23140,23144,23129.6,23120.6,22407.7
5,23340,23331.1,23317.6,23310.1,22595.7
6,23510,23518.2,23505.6,23499.6,22783.6
7,23660,23705.3,23693.6,23689.1,22971.5
8,23850,23892.5,23881.7,23878.6,23159.5
9,24050,24079.6,24069.7,24068,23347.4
10,24260,24266.7,24257.7,24257.5,23535.4
11,24440,24453.8,24445.8,24447,23723.3
12,24690,24641,24633.8,24636.5,23911.2
1,24850,24828.1,24821.8,24826,24099.2
2,25030,25015.2,25009.9,25015.5,24287.1
3,25250,25202.3,25197.9,25205,24475
4,25410,25389.4,25385.9,25394.5,24663
5,25630,25576.6,25574,25583.9,24850.9
6,25810,25763.7,25762,25773.4,25038.9
7,25940,25950.8,25950,25962.9,25226.8
8,26110,26137.9,26138.1,26152.4,25414.7
9,26270,26325.1,26326.1,26341.9,25602.7
10,26480,26512.2,26514.1,26531.4,25790.6
11,26670,26699.3,26702.2,26720.9,25978.6
12,26920,26886.4,26890.2,26910.4,26166.5
1,27340,27303.8,27280.2,27278.5,26542.4
2,27500,27490.9,27468.5,27468,26730.3
3,27660,27678,27656.9,27657.4,26918.3
4,27860,27865.2,27845.3,27846.9,27106.2
5,28060,28052.3,28033.6,28036.4,27294.1
6,28270,28239.4,28222,28225.9,27482.1
7,28420,28426.5,28410.4,28415.4,27670
8,28610,28613.6,28598.7,28604.8,27857.9
9,28750,28800.7,28787.1,28794.3,28045.9
10,28960,28987.8,28975.5,28983.8,28233.8
11,29160,29174.9,29163.8,29173.3,28421.8
12,29390,29362,29352.2,29362.8,28609.7
1,29580,29549.2,29540.6,29552.2,28797.6
2,29760,29736.3,29728.9,29741.7,28985.6
3,29950,29923.4,29917.3,29931.2,29173.5
4,30120,30110.5,30105.6,30120.7,29361.5
5,30360,30297.6,30294,30310.2,29549.4
6,30470,30484.7,30482.4,30499.6,29737.3
7,30670,30671.8,30670.7,30689.1,29925.3
8,30860,30858.9,30859.1,30878.6,30113.2
9,31010,31046.1,31047.5,31068.1,30301.2
10,31210,31233.2,31235.8,31257.6,30489.1
11,31380,31420.3,31424.2,31447,30677
12,31630,31607.4,31612.6,31636.5,30865
1,32050,32021.4,31992.2,31991.8,31240.9
2,32220,32207.5,32180.6,32180.5,31428.8
3,32390,32393.6,32368.9,32369.3,31616.7
4,32590,32579.7,32557.3,32558,31804.7
5,32770,32765.8,32745.6,32746.8,31992.6
6,32980,32951.9,32934,32935.6,32180.5
7,33120,33138.1,33122.3,33124.3,32368.5
8,33280,33324.2,33310.7,33313.1,32556.4
9,33460,33510.3,33499,33501.8,32744.4
10,33670,33696.4,33687.4,33690.6,32932.3
11,33850,33882.5,33875.8,33879.4,33120.2
12,34090,34068.6,34064.1,34068.1,33308.2
1,34320,34254.7,34252.5,34256.9,33496.1
2,34460,34440.9,34440.8,34445.6,33684.1
3,34640,34627,34629.2,34634.4,33872
4,34840,34813.1,34817.5,34823.2,34059.9
5,35050,34999.2,35005.9,35011.9,34247.9
6,35220,35185.3,35194.2,35200.7,34435.8
7,35350,35371.4,35382.6,35389.4,34623.8
8,35530,35557.6,35570.9,35578.2,34811.7
9,35710,35743.7,35759.3,35767,34999.6
10,35900,35929.8,35947.6,35955.7,35187.6
11,36080,36115.9,36136,36144.5,35375.5
12,36330,36302,36324.4,36333.2,35563.4
1,36770,36716.2,36693.5,36683.8,35939.3
2,36940,36902,36881.6,36872.4,36127.3
3,37060,37087.7,37069.6,37061,36315.2
4,37270,37273.5,37257.7,37249.7,36503.1
5,37450,37459.3,37445.8,37438.3,36691.1
6,37620,37645.1,37633.8,37626.9,36879
7,37800,37830.8,37821.9,37815.5,37067
8,38000,38016.6,38009.9,38004.1,37254.9
9,38190,38202.4,38198,38192.8,37442.8
10,38380,38388.2,38386,38381.4,37630.8
11,38500,38573.9,38574.1,38570,37818.7
12,38790,38759.7,38762.1,38758.6,38006.7
1,38970,38945.5,38950.2,38947.2,38194.6
2,39140,39131.3,39138.3,39135.8,38382.5
3,39370,39317,39326.3,39324.5,38570.5
4,39540,39502.8,39514.4,39513.1,38758.4
5,39740,39688.6,39702.4,39701.7,38946.4
6,39870,39874.4,39890.5,39890.3,39134.3
7,40040,40060.1,40078.5,40078.9,39322.2
8,40240,40245.9,40266.6,40267.6,39510.2
9,40410,40431.7,40454.7,40456.2,39698.1
10,40580,40617.5,40642.7,40644.8,39886
11,40770,40803.2,40830.8,40833.4,40074
12,41030,40989,41018.8,41022,40261.9
1,41460,41407.4,41391.2,41389.4,40637.8
2,41630,41593.7,41579.1,41577.4,40825.7
3,41770,41780,41767,41765.3,41013.7
4,41970,41966.2,41954.9,41953.3,41201.6
5,42150,42152.5,42142.8,42141.2,41389.6
6,42330,42338.8,42330.7,42329.2,41577.5
7,42500,42525.1,42518.6,42517.1,41765.4
8,42680,42711.4,42706.5,42705.1,41953.4
9,42870,42897.7,42894.3,42893,42141.3
10,43050,43084,43082.2,43081,42329.3
11,43260,43270.3,43270.1,43268.9,42517.2
12,43500,43456.6,43458,43456.9,42705.1
1,43670,43642.8,43645.9,43644.8,42893.1
2,43820,43829.1,43833.8,43832.8,43081
3,44030,44015.4,44021.7,44020.7,43268.9
4,44200,44201.7,44209.6,44208.7,43456.9
5,44420,44388,44397.5,44396.6,43644.8
6,44570,44574.3,44585.4,44584.5,43832.8
7,44750,44760.6,44773.2,44772.5,44020.7
8,44930,44946.9,44961.1,44960.4,44208.6
9,45110,45133.2,45149,45148.4,44396.6
10,45290,45319.4,45336.9,45336.3,44584.5
11,45520,45505.7,45524.8,45524.3,44772.5
12,45740,45692,45712.7,45712.2,44960.4
1,46110,46086.1,46067.8,46050.7,45336.3
2,46280,46271.1,46255.1,46238.3,45524.2
3,46390,46456.1,46442.4,46425.9,45712.2
4,46620,46641.1,46629.6,46613.5,45900.1
5,46790,46826.1,46816.9,46801.1,46088
6,47000,47011.1,47004.2,46988.6,46276
7,47160,47196.1,47191.5,47176.2,46463.9
8,47350,47381.1,47378.7,47363.8,46651.9
9,47560,47566.1,47566,47551.4,46839.8
10,47710,47751.1,47753.3,47739,47027.7
11,47920,47936.1,47940.5,47926.5,47215.7
12,48120,48121.1,48127.8,48114.1,47403.6
1,48320,48306.1,48315.1,48301.7,47591.5
2,48510,48491.1,48502.3,48489.3,47779.5
3,48730,48676.1,48689.6,48676.9,47967.4
4,48900,48861.1,48876.9,48864.4,48155.4
5,49080,49046.1,49064.2,49052,48343.3
6,49210,49231.1,49251.4,49239.6,48531.2
7,49390,49416.1,49438.7,49427.2,48719.2
8,49580,49601.1,49626,49614.8,48907.1
9,49770,49786.1,49813.2,49802.3,49095.1
10,49960,49971.1,50000.5,49989.9,49283
11,50160,50156.1,50187.8,50177.5,49470.9
12,50370,50341.1,50375.1,50365.1,49658.9
1,50790,50757.4,50741.3,50723.7,50034.8
2,50970,50942.5,50928.3,50911.8,50222.7
3,51160,51127.6,51115.3,51100,50410.6
4,51340,51312.6,51302.2,51288.2,50598.6
5,51510,51497.7,51489.2,51476.3,50786.5
6,51670,51682.8,51676.1,51664.5,50974.4
7,51840,51867.9,51863.1,51852.6,51162.4
8,52020,52052.9,52050,52040.8,51350.3
9,52200,52238,52237,52228.9,51538.3
10,52380,52423.1,52424,52417.1,51726.2
11,52540,52608.2,52610.9,52605.3,51914.1
12,52810,52793.3,52797.9,52793.4,52102.1
1,53010,52978.3,52984.8,52981.6,52290
2,53190,53163.4,53171.8,53169.7,52478
3,53390,53348.5,53358.7,53357.9,52665.9
4,53560,53533.6,53545.7,53546.1,52853.8
5,53780,53718.6,53732.7,53734.2,53041.8
6,53890,53903.7,53919.6,53922.4,53229.7
7,54070,54088.8,54106.6,54110.5,53417.7
8,54250,54273.9,54293.5,54298.7,53605.6
9,54440,54458.9,54480.5,54486.8,53793.5
10,54640,54644,54667.4,54675,53981.5
11,54790,54829.1,54854.4,54863.2,54169.4
12,55060,55014.2,55041.4,55051.3,54357.4
1,55450,55434.3,55418.9,55416.3,54733.2
2,55640,55620.1,55605.9,55603.8,54921.2
3,55780,55805.9,55792.9,55791.4,55109.1
4,56000,55991.7,55979.9,55979,55297
5,56180,56177.5,56166.9,56166.5,55485
6,56430,56363.4,56354,56354.1,55672.9
7,56550,56549.2,56541,56541.7,55860.9
8,56740,56735,56728,56729.3,56048.8
9,56920,56920.8,56915,56916.8,56236.7
10,57090,57106.6,57102,57104.4,56424.7
11,57230,57292.4,57289,57292,56612.6
12,57500,57478.2,57476,57479.5,56800.6
1,57660,57664,57663,57667.1,56988.5
2,57860,57849.8,57850,57854.7,57176.4
3,58060,58035.7,58037,58042.3,57364.4
4,58230,58221.5,58224,58229.8,57552.3
5,58400,58407.3,58411,58417.4,57740.3
6,58590,58593.1,58598,58605,57928.2
7,58760,58778.9,58785,58792.5,58116.1
8,58960,58964.7,58972,58980.1,58304.1
9,59150,59150.5,59159,59167.7,58492
10,59320,59336.3,59346,59355.3,58679.9
11,59520,59522.2,59533,59542.8,58867.9
12,59740,59708,59720,59730.4,59055.8
1,60100,60100.2,60083.7,60072.3,59431.7
2,60270,60285.4,60270.4,60259.3,59619.6
3,60430,60470.6,60457.1,60446.4,59807.6
4,60630,60655.8,60643.9,60633.5,59995.5
5,60800,60841,60830.6,60820.6,60183.5
6,61010,61026.2,61017.3,61007.7,60371.4
7,61180,61211.4,61204,61194.8,60559.3
8,61370,61396.5,61390.7,61381.9,60747.3
9,61580,61581.7,61577.4,61568.9,60935.2
10,61750,61766.9,61764.1,61756,61123.2
11,61960,61952.1,61950.9,61943.1,61311.1
12,62170,62137.3,62137.6,62130.2,61499
1,62360,62322.5,62324.3,62317.3,61687
2,62540,62507.7,62511,62504.4,61874.9
3,62700,62692.9,62697.7,62691.5,62062.9
4,62870,62878.1,62884.4,62878.6,62250.8
5,63040,63063.3,63071.1,63065.6,62438.7
6,63220,63248.5,63257.8,63252.7,62626.7
7,63410,63433.7,63444.6,63439.8,62814.6
8,63580,63618.8,63631.3,63626.9,63002.5
9,63780,63804,63818,63814,63190.5
10,63980,63989.2,64004.7,64001.1,63378.4
11,64210,64174.4,64191.4,64188.2,63566.4
12,64430,64359.6,64378.1,64375.2,63754.3
1,64820,64764.3,64744.6,64731.6,64130.2
2,64980,64948.9,64931,64918.9,64318.1
3,65110,65133.4,65117.5,65106.2,64506.1
4,65320,65317.9,65303.9,65293.5,64694
5,65460,65502.4,65490.4,65480.8,64881.9
6,65670,65687,65676.8,65668.1,65069.9
7,65820,65871.5,65863.3,65855.3,65257.8
8,66020,66056,66049.7,66042.6,65445.8
9,66220,66240.5,66236.2,66229.9,65633.7
10,66400,66425.1,66422.6,66417.2,65821.6
11,66540,66609.6,66609.1,66604.5,66009.6
12,66780,66794.1,66795.6,66791.8,66197.5
1,67030,66978.6,66982,66979.1,66385.4
2,67210,67163.1,67168.5,67166.3,66573.4
3,67430,67347.7,67354.9,67353.6,66761.3
4,67600,67532.2,67541.4,67540.9,66949.3
5,67760,67716.7,67727.8,67728.2,67137.2
6,67920,67901.2,67914.3,67915.5,67325.1
7,68060,68085.8,68100.7,68102.8,67513.1
8,68250,68270.3,68287.2,68290.1,67701
9,68440,68454.8,68473.6,68477.4,67889
10,68640,68639.3,68660.1,68664.6,68076.9
11,68750,68823.9,68846.5,68851.9,68264.8
12,69020,69008.4,69033,69039.2,68452.8
1,69450,69424,69403.2,69398.8,68828.7
2,69640,69608.3,69589.5,69585.5,69016.6
3,69810,69792.6,69775.8,69772.2,69204.5
4,70000,69976.9,69962.1,69958.9,69392.5
5,70160,70161.2,70148.4,70145.6,69580.4
6,70360,70345.5,70334.7,70332.3,69768.4
7,70520,70529.8,70520.9,70519,69956.3
8,70720,70714.1,70707.2,70705.7,70144.2
9,70890,70898.4,70893.5,70892.4,70332.2
10,71010,71082.7,71079.8,71079.1,70520.1
11,71210,71267,71266.1,71265.8,70708
12,71450,71451.3,71452.4,71452.5,70896
1,71640,71635.6,71638.7,71639.2,71083.9
2,71830,71819.9,71824.9,71825.9,71271.9
3,72070,72004.2,72011.2,72012.6,71459.8
4,72230,72188.5,72197.5,72199.3,71647.7
5,72400,72372.8,72383.8,72386,71835.7
6,72560,72557.1,72570.1,72572.7,72023.6
7,72730,72741.4,72756.4,72759.4,72211.6
8,72920,72925.7,72942.7,72946.1,72399.5
9,73100,73110,73128.9,73132.8,72587.4
10,73260,73294.3,73315.2,73319.5,72775.4
11,73430,73478.6,73501.5,73506.2,72963.3
12,73710,73662.9,73687.8,73692.9,73151.3
1,74060,74064.3,74048.1,74037,73527.1
2,74250,74248.4,74234,74223.2,73715.1
3,74420,74432.4,74419.9,74409.4,73903
4,74650,74616.5,74605.8,74595.6,74090.9
5,74800,74800.5,74791.7,74781.8,74278.9
6,74970,74984.6,74977.6,74968,74466.8
7,75150,75168.6,75163.5,75154.2,74654.8
8,75330,75352.7,75349.4,75340.4,74842.7
9,75500,75536.7,75535.2,75526.6,75030.6
10,75710,75720.8,75721.1,75712.8,75218.6
11,75860,75904.8,75907,75899,75406.5
12,76140,76088.8,76092.9,76085.2,75594.5
1,76280,76272.9,76278.8,76271.4,75782.4
2,76440,76456.9,76464.7,76457.6,75970.3
3,76660,76641,76650.6,76643.9,76158.3
4,76840,76825,76836.5,76830.1,76346.2
5,76990,77009.1,77022.4,77016.3,76534.2
6,77180,77193.1,77208.3,77202.5,76722.1
7,77360,77377.2,77394.2,77388.7,76910
8,77550,77561.2,77580.1,77574.9,77098
9,77740,77745.3,77766,77761.1,77285.9
10,77940,77929.3,77951.9,77947.3,77473.8
11,78110,78113.4,78137.8,78133.5,77661.8
12,78350,78297.4,78323.7,78319.7,77849.7
1,78730,78699.3,78685.8,78663.1,78225.6
2,78910,78883.3,78871.4,78850.1,78413.5
3,79050,79067.4,79057,79037.2,78601.5
4,79250,79251.5,79242.6,79224.2,78789.4
5,79410,79435.5,79428.2,79411.3,78977.4
6,79610,79619.6,79613.8,79598.3,79165.3
7,79760,79803.7,79799.3,79785.4,79353.2
8,79960,79987.8,79984.9,79972.4,79541.2
9,80150,80171.8,80170.5,80159.5,79729.1
10,80350,80355.9,80356.1,80346.5,79917.1
11,80510,80540,80541.7,80533.6,80105
12,80730,80724.1,80727.3,80720.6,80292.9
1,80930,80908.1,80912.9,80907.7,80480.9
2,81110,81092.2,81098.5,81094.7,80668.8
3,81300,81276.3,81284.1,81281.8,80856.8
4,81480,81460.4,81469.6,81468.9,81044.7
5,81650,81644.4,81655.2,81655.9,81232.6
6,81820,81828.5,81840.8,81843,81420.6
7,81990,82012.6,82026.4,82030,81608.5
8,82170,82196.7,82212,82217.1,81796.4
9,82380,82380.7,82397.6,82404.1,81984.4
10,82550,82564.8,82583.2,82591.2,82172.3
11,82760,82748.9,82768.8,82778.2,82360.3
12,82980,82933,82954.4,82965.3,82548.2
2,83330,83345.7,83340,83328.4,82924.1
1,83550,83532,83526,83516.3,83112
3,83680,83718.3,83712,83704.1,83300
5,83930,83904.5,83898,83892,83487.9
4,84090,84090.8,84084,84079.8,83675.8
7,84260,84277.1,84270,84267.7,83863.8
6,84480,84463.3,84456,84455.5,84051.7
9,84650,84649.6,84642.1,84643.4,84239.7
8,84850,84835.9,84828.1,84831.3,84427.6
11,85000,85022.1,85014.1,85019.1,84615.5
10,85210,85208.4,85200.1,85207,84803.5
12,85370,85394.7,85386.1,85394.8,84991.4
2,85600,85580.9,85572.1,85582.7,85179.3
3,85770,85767.2,85758.1,85770.5,85367.3
1,85950,85953.5,85944.2,85958.4,85555.2
4,86210,86139.7,86130.2,86146.2,85743.2
5,86350,86326,86316.2,86334.1,85931.1
6,86480,86512.3,86502.2,86522,86119
7,86690,86698.5,86688.2,86709.8,86307
8,86880,86884.8,86874.2,86897.7,86494.9
9,87070,87071.1,87060.2,87085.5,86682.9
10,87240,87257.3,87246.3,87273.4,86870.8
11,87440,87443.6,87432.3,87461.2,87058.7
12,87650,87629.9,87618.3,87649.1,87246.7
3,88040,88027.5,88007.7,88006.7,87622.6
2,88230,88213.5,88194.2,88194.4,87810.5
4,88420,88399.6,88380.8,88382,87998.4
1,88570,88585.7,88567.3,88569.7,88186.4
6,88740,88771.8,88753.8,88757.3,88374.3
5,88920,88957.8,88940.3,88944.9,88562.3
8,89120,89143.9,89126.8,89132.6,88750.2
7,89280,89330,89313.3,89320.2,88938.1
9,89490,89516,89499.8,89507.8,89126.1
11,89680,89702.1,89686.4,89695.5,89314
10,89910,89888.2,89872.9,89883.1,89501.9
12,90080,90074.2,90059.4,90070.8,89689.9
2,90280,90260.3,90245.9,90258.4,89877.8
3,90490,90446.4,90432.4,90446,90065.8
4,90670,90632.4,90618.9,90633.7,90253.7
6,90780,90818.5,90805.4,90821.3,90441.6
1,91030,91004.6,90992,91009,90629.6
8,91210,91190.6,91178.5,91196.6,90817.5
5,91310,91376.7,91365,91384.2,91005.5
9,91540,91562.8,91551.5,91571.9,91193.4
7,91740,91748.9,91738,91759.5,91381.3
10,91950,91934.9,91924.5,91947.1,91569.3
11,92120,92121,92111,92134.8,91757.2
12,92350,92307.1,92297.6,92322.4,91945.2
2,92670,92694,92677.1,92673.4,92321
4,92880,92880.1,92863.8,92860.8,92509
3,93030,93066.1,93050.5,93048.2,92696.9
1,93260,93252.2,93237.3,93235.5,92884.8
6,93430,93438.3,93424,93422.9,93072.8
5,93600,93624.3,93610.7,93610.3,93260.7
8,93800,93810.4,93797.4,93797.7,93448.7
7,93960,93996.4,93984.2,93985.1,93636.6
9,94180,94182.5,94170.9,94172.5,93824.5
11,94340,94368.6,94357.6,94359.9,94012.5
10,94520,94554.6,94544.3,94547.3,94200.4
12,94740,94740.7,94731.1,94734.6,94388.4
4,94930,94926.7,94917.8,94922,94576.3
2,95140,95112.8,95104.5,95109.4,94764.2
3,95330,95298.8,95291.2,95296.8,94952.2
6,95490,95484.9,95478,95484.2,95140.1
1,95700,95671,95664.7,95671.6,95328.1
8,95820,95857,95851.4,95859,95516
5,95970,96043.1,96038.1,96046.4,95703.9
9,96240,96229.1,96224.9,96233.7,95891.9
7,96380,96415.2,96411.6,96421.1,96079.8
10,96630,96601.3,96598.3,96608.5,96267.8
11,96820,96787.3,96785,96795.9,96455.7
12,97020,96973.4,96971.8,96983.3,96643.6
4,97370,97354,97345.1,97330.7,97019.5
3,97540,97540.5,97531.8,97518.6,97207.4
2,97730,97726.9,97718.6,97706.6,97395.4
1,97910,97913.3,97905.4,97894.5,97583.3
6,98080,98099.7,98092.1,98082.4,97771.3
5,98240,98286.1,98278.9,98270.3,97959.2
8,98390,98472.5,98465.7,98458.2,98147.1
7,98570,98658.9,98652.4,98646.1,98335.1
9,98800,98845.4,98839.2,98834,98523
11,98980,99031.8,99026,99021.9,98711
10,99190,99218.2,99212.7,99209.8,98898.9
12,99430,99404.6,99399.5,99397.7,99086.8
3,99630,99591,99586.3,99585.6,99274.8
4,99830,99777.4,99773,99773.5,99462.7
2,100000,99963.9,99959.8,99961.4,99650.7
6,100190,100150,100147,100149,99838.6
1,100370,100337,100333,100337,100027
8,100510,100523,100520,100525,100214
5,100680,100710,100707,100713,100402
9,100860,100896,100894,100901,100590
7,101080,101082,101080,101089,100778
10,101270,101269,101267,101277,100966
11,101450,101455,101454,101465,101154
12,101700,101642,101641,101653,101342
4,102050,102033,102024,102016,101718
3,102190,102220,102211,102204,101906
6,102420,102407,102398,102393,102094
2,102620,102594,102585,102581,102282
8,102810,102781,102772,102769,102470
1,102970,102968,102959,102957,102658
9,103140,103155,103146,103146,102846
5,103310,103341,103333,103334,103034
10,103470,103528,103520,103522,103221
7,103670,103715,103707,103711,103409
11,103870,103902,103894,103899,103597
12,104110,104089,104081,104087,103785
4,104300,104276,104268,104275,103973
6,104440,104463,104456,104464,104161
3,104670,104650,104643,104652,104349
8,104840,104837,104830,104840,104537
2,105030,105024,105017,105028,104725
9,105210,105211,105204,105217,104913
1,105400,105398,105391,105405,105101
10,105570,105585,105578,105593,105289
5,105780,105772,105765,105782,105477
11,105970,105959,105952,105970,105665
7,106140,106146,106139,106158,105853
12,106370,106333,106326,106346,106041
6,106730,106718,106706,106697,106416
4,106930,106905,106893,106886,106604
3,107090,107092,107080,107074,106792
2,107280,107278,107268,107262,106980
8,107450,107465,107455,107451,107168
1,107650,107652,107642,107639,107356
9,107790,107839,107829,107827,107544
5,107990,108025,108016,108016,107732
10,108180,108212,108204,108204,107920
7,108370,108399,108391,108392,108108
11,108560,108585,108578,108580,108296
12,108760,108772,108765,108769,108484
6,108940,108959,108953,108957,108672
3,109180,109146,109140,109145,108860
4,109390,109332,109327,109334,109048
8,109540,109519,109514,109522,109236
2,109720,109706,109701,109710,109423
9,109870,109892,109889,109899,109611
1,110090,110079,110076,110087,109799
10,110290,110266,110263,110275,109987
5,110420,110453,110450,110463,110175
11,110630,110639,110638,110652,110363
7,110820,110826,110825,110840,110551
12,111040,111013,111012,111028,110739
3,111410,111401,111394,111381,111115
6,111560,111588,111581,111569,111303
4,111800,111775,111768,111758,111491
2,111990,111963,111956,111947,111679
8,112160,112150,112143,112136,111867
1,112330,112337,112331,112325,112055
9,112520,112525,112518,112514,112243
5,112690,112712,112706,112703,112431
10,112860,112900,112893,112892,112618
7,113030,113087,113081,113081,112806
11,113230,113274,113268,113270,112994
12,113450,113462,113455,113459,113182
3,113650,113649,113643,113648,113370
4,113840,113836,113830,113837,113558
6,114060,114024,114018,114026,113746
8,114220,114211,114205,114215,113934
2,114420,114398,114393,114404,114122
9,114600,114586,114580,114593,114310
1,114810,114773,114768,114782,114498
10,114950,114960,114955,114971,114686
5,115150,115148,115142,115160,114874
11,115310,115335,115330,115349,115062
7,115500,115523,115517,115538,115250
12,115750,115710,115705,115727,115438
4,116090,116100,116097,116092,115813
3,116260,116289,116285,116281,116001
8,116450,116477,116473,116470,116189
6,116700,116666,116661,116660,116377
9,116880,116855,116849,116849,116565
2,117040,117043,117037,117038,116753
10,117260,117232,117224,117228,116941
1,117410,117421,117412,117417,117129
11,117630,117610,117600,117606,117317
5,117800,117798,117788,117796,117505
7,117950,117987,117976,117985,117693
12,118160,118176,118164,118174,117881
3,118320,118364,118352,118364,118069
4,118570,118553,118540,118553,118257
8,118730,118742,118728,118743,118445
9,118920,118930,118916,118932,118632
6,119150,119119,119104,119121,118820
10,119260,119308,119292,119311,119008
2,119500,119497,119480,119500,119196
11,119690,119685,119668,119689,119384
1,119900,119874,119856,119879,119572
7,120050,120063,120044,120068,119760
5,120260,120251,120232,120257,119948
12,120480,120440,120420,120447,120136
3,120830,120819,120806,120806,120512
8,121000,121007,120995,120995,120700
4,121180,121195,121183,121184,120888
6,121380,121383,121371,121372,121076
9,121580,121571,121559,121561,121264
2,121740,121759,121748,121750,121452
10,121910,121947,121936,121939,121640
1,122120,122135,122124,122128,121827
11,122310,122323,122312,122317,122015
5,122510,122511,122501,122506,122203
7,122710,122699,122689,122695,122391
12,122880,122887,122877,122884,122579
